molecule_chembl_id	pref_name	canonical_smiles	MW
CHEMBL1200382	BEPRIDIL HYDROCHLORIDE	CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O	421.0250000000002
CHEMBL1200383	BENZTROPINE MESYLATE	CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O	403.54400000000015
CHEMBL1200385	ARBUTAMINE HYDROCHLORIDE	Cl.Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1	353.84600000000006
CHEMBL1200386	PREDNICARBATE	CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C	488.5770000000002
CHEMBL1200387	AMPHETAMINE ADIPATE	CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O	281.3519999999999
CHEMBL1200388	CLOXACILLIN SODIUM	Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+]	475.88600000000025
CHEMBL1200389	BRIMONIDINE TARTRATE	Brc1c(NC2=NCCN2)ccc2nccnc12.O=C(O)[C@H](O)[C@@H](O)C(=O)O	442.22600000000017
CHEMBL1200392	DOXYLAMINE SUCCINATE	CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O	388.4640000000002
CHEMBL1200393	GREPAFLOXACIN HYDROCHLORIDE	Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1.Cl	395.86200000000014
CHEMBL1200395	ORPHENADRINE CITRATE	Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O	461.51100000000025
CHEMBL1200396	BUPIVACAINE HYDROCHLORIDE	CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl	324.896
CHEMBL1200397	BUTENAFINE HYDROCHLORIDE	CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl	353.93699999999995
CHEMBL1200398	BUTOCONAZOLE NITRATE	Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O	474.79700000000014
CHEMBL1200399	BUSPIRONE HYDROCHLORIDE	Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	421.9730000000002
CHEMBL1200400	AZATHIOPRINE SODIUM	Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[n-]c12.[Na+]	299.25100000000003
CHEMBL1200406	DIMENHYDRINATE	CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O	469.97300000000024
CHEMBL1200409	LIDOCAINE HYDROCHLORIDE	CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl.O	288.819
CHEMBL1200410	PROCARBAZINE HYDROCHLORIDE	CNNCc1ccc(C(=O)NC(C)C)cc1.Cl	257.765
CHEMBL1200411	ROPINIROLE HYDROCHLORIDE	CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl	296.8419999999999
CHEMBL1200412	NANDROLONE PHENPROPIONATE	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1	406.56600000000014
CHEMBL1200413	TETRAHYDROZOLINE HYDROCHLORIDE	Cl.c1ccc2c(c1)CCCC2C1=NCCN1	236.74599999999998
CHEMBL1200418	DOBUTAMINE HYDROCHLORIDE	CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl	337.84700000000004
CHEMBL1200419	MOLINDONE HYDROCHLORIDE	CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl	312.84099999999995
CHEMBL1200420	MIDAZOLAM HYDROCHLORIDE	Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl	362.23500000000007
CHEMBL1200426	METHIXENE HYDROCHLORIDE	CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl.O	363.95400000000006
CHEMBL1200430	ESTRADIOL ACETATE	CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	314.425
CHEMBL1200432	METHYLDOPATE HYDROCHLORIDE	CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1.Cl	275.732
CHEMBL1200434	OXTRIPHYLLINE	C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O	283.332
CHEMBL1200436	OXANDROLONE	C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	306.446
CHEMBL1200438	TIOCONAZOLE	Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1	387.71900000000005
CHEMBL1200439	IODOHIPPURATE SODIUM I 123	O=C([O-])CNC(=O)c1ccccc1[123I].[Na+]	323.054589
CHEMBL1200440	MEPIVACAINE HYDROCHLORIDE	Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl	282.81499999999994
CHEMBL1200444	PIRBUTEROL ACETATE	CC(=O)O.CC(C)(C)NCC(O)c1ccc(O)c(CO)n1	300.355
CHEMBL1200446	TRIPELENNAMINE HYDROCHLORIDE	CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl	291.826
CHEMBL1200448	TILUDRONATE DISODIUM	O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+]	362.5750000000001
CHEMBL1200449	TRIAMCINOLONE DIACETATE	CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	478.5130000000003
CHEMBL1200453	DOCOSANOL	CCCCCCCCCCCCCCCCCCCCCCO	326.60900000000004
CHEMBL1200454	VALGANCICLOVIR HYDROCHLORIDE	CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21.Cl	390.82800000000003
CHEMBL1200458	POTASSIUM CITRATE ANHYDROUS	O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+]	306.393
CHEMBL1200461	MIDODRINE HYDROCHLORIDE	COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl	290.74699999999996
CHEMBL1200463	OXAPROZIN POTASSIUM	O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1.[K+]	331.4120000000001
CHEMBL1200464	PROPARACAINE HYDROCHLORIDE	CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N.Cl	330.85599999999994
CHEMBL1200468	MALATHION	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	330.3640000000001
CHEMBL1200469	PROMAZINE HYDROCHLORIDE	CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl	320.88900000000007
CHEMBL1200470	ESOMEPRAZOLE SODIUM	COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Na+]	367.4060000000001
CHEMBL1200471	PYRITHIONE ZINC	[O-][n+]1ccccc1[S-].[O-][n+]1ccccc1[S-].[Zn+2]	317.71000000000004
CHEMBL1200472	QUAZEPAM	Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21	386.8010000000001
CHEMBL1200473	CYCLOPENTOLATE HYDROCHLORIDE	CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cl	327.85200000000015
CHEMBL1200478	DYCLONINE HYDROCHLORIDE	CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl	325.87999999999994
CHEMBL1200479	DICYCLOMINE HYDROCHLORIDE	CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl	345.9550000000001
CHEMBL1200483	PHENMETRAZINE HYDROCHLORIDE	CC1NCCOC1c1ccccc1.Cl	213.70800000000003
CHEMBL1200487	ETHACRYNATE SODIUM	C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl.[Na+]	325.12299999999993
CHEMBL1200491	EPINASTINE HYDROCHLORIDE	Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12	285.778
CHEMBL1200493	NAFTIFINE HYDROCHLORIDE	CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12.Cl	323.867
CHEMBL1200494	GUANFACINE HYDROCHLORIDE	Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl	282.558
CHEMBL1200495	HYDROCORTISONE SODIUM SUCCINATE	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+]	484.5210000000004
CHEMBL1200497	CYCLIZINE LACTATE	CC(O)C(=O)O.CN1CCN(C(c2ccccc2)c2ccccc2)CC1	356.4660000000001
CHEMBL1200521	ALMOTRIPTAN MALATE	CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O	469.56000000000034
CHEMBL1200522	AVOBENZONE	COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1	310.393
CHEMBL1200523	CEFAZOLIN SODIUM	Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1.[Na+]	476.5010000000002
CHEMBL1200530	CEFOXITIN SODIUM	CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+]	449.44200000000023
CHEMBL1200531	ALFENTANIL HYDROCHLORIDE	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1.Cl	452.98700000000025
CHEMBL1200532	METHDILAZINE HYDROCHLORIDE	CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.Cl	332.90000000000003
CHEMBL1200538	BETAMETHASONE ACETATE	CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	434.5040000000002
CHEMBL1200542	DESOXYCORTICOSTERONE ACETATE	CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	372.5050000000002
CHEMBL1200543	ANILERIDINE PHOSPHATE	CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.O=P(O)(O)O	450.4720000000001
CHEMBL1200544	CEPHALEXIN	CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.O	365.4110000000001
CHEMBL1200545	DIFLORASONE DIACETATE	CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	494.53100000000023
CHEMBL1200550	ANTAZOLINE PHOSPHATE	O=P(O)(O)O.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1	363.354
CHEMBL1200560	GUANABENZ ACETATE	CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl	291.13800000000003
CHEMBL1200562	HYDROCORTISONE VALERATE	CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C	446.58400000000023
CHEMBL1200563	CERIVASTATIN SODIUM	COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+]	481.54000000000025
CHEMBL1200569	CAFFEINE CITRATE	Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O	386.3170000000001
CHEMBL1200577	CYSTEAMINE BITARTRATE	NCCS.O=C(O)[C@H](O)[C@@H](O)C(=O)O	227.238
CHEMBL1200578	THEOPHYLLINE SODIUM GLYCINATE	Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+]	277.21599999999995
CHEMBL1200580	SULFOXONE SODIUM	O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+]	448.45500000000015
CHEMBL1200585	OXYMETHOLONE	C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	332.4840000000001
CHEMBL1200586	PRILOCAINE HYDROCHLORIDE	CCCNC(C)C(=O)Nc1ccccc1C.Cl	256.777
CHEMBL1200588	CLINDAMYCIN HYDROCHLORIDE	CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl	461.45200000000006
CHEMBL1200592	DESOXYCORTICOSTERONE PIVALATE	CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	414.58600000000024
CHEMBL1200595	CHLORPHENTERMINE HYDROCHLORIDE	CC(C)(N)Cc1ccc(Cl)cc1.Cl	220.143
CHEMBL1200596	CHLOROXINE	Oc1c(Cl)cc(Cl)c2cccnc12	214.051
CHEMBL1200597	ETIDOCAINE HYDROCHLORIDE	CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C.Cl	312.88500000000005
CHEMBL1200598	DIETHYLSTILBESTROL DIPHOSPHATE	CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1	428.3140000000001
CHEMBL1200599	DIFENOXIN HYDROCHLORIDE	Cl.N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1	461.00500000000017
CHEMBL1200600	FLUOROMETHOLONE	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	376.46800000000013
CHEMBL1200601	NARATRIPTAN HYDROCHLORIDE	CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl	371.93400000000014
CHEMBL1200604	TROPICAMIDE	CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	284.359
CHEMBL1200606	MEXILETINE HYDROCHLORIDE	Cc1cccc(C)c1OCC(C)N.Cl	215.724
CHEMBL1200607	PERFLEXANE	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	338.03799999999995
CHEMBL1200609	PAROXETINE MESYLATE	CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1	425.47800000000024
CHEMBL1200610	LORACARBEF	N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O	367.7890000000001
CHEMBL1200612	DIBUCAINE HYDROCHLORIDE	CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl	379.93199999999996
CHEMBL1200613	TOLMETIN SODIUM	Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+]	279.27099999999996
CHEMBL1200616	CHLOROTHIAZIDE SODIUM	NS(=O)(=O)c1cc2c(cc1Cl)N=C[N-]S2(=O)=O.[Na+]	317.71100000000007
CHEMBL1200617	RIMEXOLONE	CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C	370.53300000000013
CHEMBL1200621	GEMIFLOXACIN MESYLATE	CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O	485.49400000000026
CHEMBL1200622	PARICALCITOL	C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C	416.6460000000003
CHEMBL1200623	ETHYLESTRENOL	CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C	288.475
CHEMBL1200624	ETHYNODIOL DIACETATE	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C	384.51600000000025
CHEMBL1200636	CYCLOBENZAPRINE HYDROCHLORIDE	CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl	311.85600000000005
CHEMBL1200638	DEXBROMPHENIRAMINE MALEATE	CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O	435.3180000000001
CHEMBL1200654	BENOXINATE HYDROCHLORIDE	CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl	344.883
CHEMBL1200659	ENALAPRIL MALEATE	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O	492.5250000000004
CHEMBL1200661	UNOPROSTONE ISOPROPYL	CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O	424.6220000000002
CHEMBL1200665	DIPHENOXYLATE HYDROCHLORIDE	CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl	489.05900000000014
CHEMBL1200666	CALCIPOTRIENE	C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O	412.6140000000003
CHEMBL1200694	SEVOFLURANE	FCOC(C(F)(F)F)C(F)(F)F	200.05299999999997
CHEMBL1200699	DOXYCYCLINE	C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O	462.4550000000002
CHEMBL1200703	CHLORDIAZEPOXIDE HYDROCHLORIDE	CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1.Cl	336.22200000000004
CHEMBL1200705	HYDROXYAMPHETAMINE HYDROBROMIDE	Br.CC(N)Cc1ccc(O)cc1	232.121
CHEMBL1200707	BENZQUINAMIDE HYDROCHLORIDE	CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O.Cl	440.96800000000013
CHEMBL1200710	CLOMIPRAMINE HYDROCHLORIDE	CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl	351.32099999999997
CHEMBL1200714	CHLORMEZANONE	CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1	273.741
CHEMBL1200715	HEXYLCAINE HYDROCHLORIDE	CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl	297.82599999999996
CHEMBL1200724	PSEUDOEPHEDRINE HYDROCHLORIDE	CN[C@@H](C)[C@@H](O)c1ccccc1.Cl	201.697
CHEMBL1200729	CHLORAMPHENICOL SODIUM SUCCINATE	O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+]	445.1870000000001
CHEMBL1200735	MOXIFLOXACIN HYDROCHLORIDE	COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl	437.89900000000017
CHEMBL1200745	OXPRENOLOL HYDROCHLORIDE	C=CCOc1ccccc1OCC(O)CNC(C)C.Cl	301.8139999999999
CHEMBL1200748	CARBIDOPA	C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O	244.24699999999999
CHEMBL1200749	LEVOBUPIVACAINE HYDROCHLORIDE	CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl	324.896
CHEMBL1200750	PROMETHAZINE HYDROCHLORIDE	CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl	320.88899999999995
CHEMBL1200756	PYRIDOXINE HYDROCHLORIDE	Cc1ncc(CO)c(CO)c1O.Cl	205.64100000000002
CHEMBL1200758	AMPICILLIN SODIUM	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]	371.3940000000001
CHEMBL1200759	ANAGRELIDE HYDROCHLORIDE	Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1	292.553
CHEMBL1200760	BALSALAZIDE DISODIUM	O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+]	401.2860000000001
CHEMBL1200761	CHLOROTRIANISENE	COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1	380.8710000000001
CHEMBL1200763	IODOHIPPURATE SODIUM I 131	O=C([O-])CNC(=O)c1ccccc1[131I].[Na+]	331.0551246
CHEMBL1200769	TRIPELENNAMINE CITRATE	CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O	447.4880000000003
CHEMBL1200771	TRIDIHEXETHYL CHLORIDE	CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[Cl-]	353.9780000000002
CHEMBL1200772	WARFARIN POTASSIUM	CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+]	346.42300000000006
CHEMBL1200773	TOCAINIDE HYDROCHLORIDE	Cc1cccc(C)c1NC(=O)C(C)N.Cl	228.723
CHEMBL1200774	FLUPREDNISOLONE	C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO	378.44000000000017
CHEMBL1200776	CINACALCET HYDROCHLORIDE	C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl	393.88000000000005
CHEMBL1200778	DEXRAZOXANE HYDROCHLORIDE	C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl	304.734
CHEMBL1200781	CITALOPRAM HYDROBROMIDE	Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	405.31100000000015
CHEMBL1200782	DEXTROAMPHETAMINE ADIPATE	C[C@H](N)Cc1ccccc1.O=C(O)CCCCC(=O)O	281.3519999999999
CHEMBL1200787	PHENOXYBENZAMINE HYDROCHLORIDE	CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl	340.2939999999999
CHEMBL1200788	CISAPRIDE MONOHYDRATE	COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC.O	483.96800000000036
CHEMBL1200789	TRICLOFOS SODIUM	O=P([O-])(O)OCC(Cl)(Cl)Cl.[Na+]	251.365
CHEMBL1200791	OXYMETAZOLINE HYDROCHLORIDE	Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl	296.8419999999999
CHEMBL1200794	OXYMORPHONE HYDROCHLORIDE	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl	337.80299999999994
CHEMBL1200795	CLEMASTINE FUMARATE	CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O	459.97000000000014
CHEMBL1200796	CYCLOPHOSPHAMIDE	O.O=P1(N(CCCl)CCCl)NCCCO1	279.10400000000004
CHEMBL1200798	TRAZODONE HYDROCHLORIDE	Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	408.33300000000014
CHEMBL1200802	TALBUTAL	C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O	224.26
CHEMBL1200803	SOLIFENACIN SUCCINATE	O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1	480.56100000000026
CHEMBL1200804	DICLOFENAC POTASSIUM	O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+]	334.243
CHEMBL1200806	NAPROXEN SODIUM	COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+]	252.24499999999998
CHEMBL1200807	NORELGESTROMIN	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC	327.46800000000013
CHEMBL1200809	AZELASTINE HYDROCHLORIDE	CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl	418.3680000000002
CHEMBL1200810	DOXERCALCIFEROL	C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O	412.65800000000024
CHEMBL1200813	ACEBUTOLOL HYDROCHLORIDE	CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl	372.8930000000001
CHEMBL1200814	ACETAZOLAMIDE SODIUM	CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+]	244.23300000000003
CHEMBL1200817	LEVOMETHADYL ACETATE HYDROCHLORIDE	CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl	389.96700000000004
CHEMBL1200819	ARTICAINE HYDROCHLORIDE	CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl	320.84200000000004
CHEMBL1200821	PROPYLIODONE	CCCOC(=O)Cn1cc(I)c(=O)c(I)c1	447.01000000000005
CHEMBL1200822	FLECAINIDE ACETATE	CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F	474.3980000000001
CHEMBL1200825	METHADONE HYDROCHLORIDE	CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl	345.91400000000004
CHEMBL1200828	CYCRIMINE HYDROCHLORIDE	Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1	323.9080000000002
CHEMBL1200832	TERBINAFINE HYDROCHLORIDE	CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl	327.89899999999994
CHEMBL1200833	DIPIVEFRIN HYDROCHLORIDE	CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1.Cl	387.90400000000005
CHEMBL1200836	OXICONAZOLE NITRATE	Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O	492.1460000000002
CHEMBL1200837	LEVOBETAXOLOL HYDROCHLORIDE	CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl	343.89500000000004
CHEMBL1200841	PROCAINE HYDROCHLORIDE	CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl	272.776
CHEMBL1200843	METHYLERGONOVINE MALEATE	CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O	455.5110000000003
